16/10/01;1485.60
17/10/01;1513.02
18/10/01;1464.85
19/10/01;1383.86
20/10/01;1237.15
21/10/01;1347.57
22/10/01;1341.81
23/10/01;1320.60
24/10/01;1295.38
25/10/01;1279.74
26/10/01;1209.82
27/10/01;1072.88
28/10/01;1201.22
29/10/01;1184.04
30/10/01;1152.32
31/10/01;946.10
1/11/01;1024.44
2/11/01;969.50
3/11/01;884.12
4/11/01;1005.97
5/11/01;1014.84
6/11/01;1009.26
7/11/01;998.75
8/11/01;1049.12
9/11/01;1091.90
10/11/01;1022.33
11/11/01;1164.11
12/11/01;1158.17
13/11/01;1263.93
14/11/01;1320.42
15/11/01;1242.17
16/11/01;1113.19
17/11/01;1030.56
18/11/01;1159.91
19/11/01;1176.27
20/11/01;1199.39
21/11/01;1186.41
22/11/01;1147.29
23/11/01;1119.96
24/11/01;1042.35
25/11/01;1182.12
26/11/01;1193.09
27/11/01;1181.57
28/11/01;1214.93
29/11/01;1183.49
30/11/01;1103.23
1/12/01;1050.85
2/12/01;1180.29
3/12/01;1185.13
4/12/01;1167.13
5/12/01;1065.94
6/12/01;1174.26
7/12/01;1080.38
8/12/01;1057.25
9/12/01;1221.97
10/12/01;1244.55
11/12/01;1243.73
12/12/01;1266.31
13/12/01;1351.87
14/12/01;1352.87
15/12/01;1235.96
16/12/01;1351.78
17/12/01;1374.45
18/12/01;1368.32
19/12/01;1326.18
20/12/01;1318.96
21/12/01;1284.95
22/12/01;1273.07
23/12/01;1331.48
24/12/01;1211.00
25/12/01;1199.39
26/12/01;1320.88
27/12/01;1329.38
28/12/01;1246.74
29/12/01;1127.55
30/12/01;1201.59
31/12/01;1107.16
1/1/02;1231.94
2/1/02;1191.81
3/1/02;1192.36
4/1/02;1132.12
5/1/02;1074.89
6/1/02;1203.60
7/1/02;1224.17
8/1/02;1230.20
9/1/02;1221.06
10/1/02;1217.86
11/1/02;1166.30
12/1/02;1138.61
13/1/02;1210.91
14/1/02;1210.73
15/1/02;1229.19
16/1/02;1238.88
17/1/02;1251.68
18/1/02;1193.54
19/1/02;1106.43
20/1/02;1228.92
21/1/02;1225.63
22/1/02;1224.53
23/1/02;1196.56
24/1/02;1177.64
25/1/02;1116.67
26/1/02;1049.30
27/1/02;1194.18
28/1/02;1211.92
29/1/02;1232.85
30/1/02;1213.01
31/1/02;1179.10
1/2/02;1131.84
2/2/02;1069.23
3/2/02;1164.11
4/2/02;1173.80
5/2/02;1180.29
6/2/02;1185.96
7/2/02;1196.10
8/2/02;1134.49
9/2/02;1034.49
10/2/02;1158.35
11/2/02;1175.81
12/2/02;1197.75
13/2/02;1181.30
14/2/02;1214.02
15/2/02;1179.83
16/2/02;1106.25
17/2/02;1240.80
18/2/02;1268.23
19/2/02;1266.49
20/2/02;1227.91
21/2/02;1212.65
22/2/02;1135.86
23/2/02;1032.75
24/2/02;1149.21
25/2/02;1132.66
26/2/02;1117.03
27/2/02;1098.93
28/2/02;1007.98
1/3/02;1076.54
2/3/02;1019.59
3/3/02;1263.75
4/3/02;1202.14
5/3/02;1198.30
6/3/02;1268.96
7/3/02;1230.38
8/3/02;1157.35
9/3/02;1034.22
10/3/02;1144.37
11/3/02;1142.17
12/3/02;1109.81
13/3/02;1103.87
14/3/02;1087.05
15/3/02;1064.56
16/3/02;996.28
17/3/02;1089.70
18/3/02;1061.46
19/3/02;1047.47
20/3/02;1054.42
21/3/02;1079.65
22/3/02;1038.70
23/3/02;963.28
24/3/02;1097.47
25/3/02;1123.62
26/3/02;1131.20
27/3/02;1158.35
28/3/02;1203.69
29/3/02;1208.35
30/3/02;1073.61
31/3/02;1158.99
1/4/02;1245.10
2/4/02;1203.42
3/4/02;1277.55
4/4/02;1189.80
5/4/02;1134.49
6/4/02;1064.11
7/4/02;1144.37
8/4/02;1128.46
9/4/02;1129.01
10/4/02;1176.36
11/4/02;1213.20
12/4/02;1136.69
13/4/02;1091.90
14/4/02;1228.46
15/4/02;1196.01
16/4/02;1184.49
17/4/02;1162.46
18/4/02;1149.85
19/4/02;1101.22
20/4/02;1015.75
21/4/02;1137.97
22/4/02;1131.75
23/4/02;1146.38
24/4/02;1168.04
25/4/02;1185.77
26/4/02;1148.30
27/4/02;1062.37
28/4/02;1184.77
29/4/02;1221.79
30/4/02;1168.77
1/5/02;1299.12
2/5/02;1375.91
3/5/02;1306.98
4/5/02;1242.91
5/5/02;1469.15
6/5/02;1543.10
7/5/02;1495.29
8/5/02;1453.24
9/5/02;1445.38
10/5/02;1425.63
11/5/02;1298.30
12/5/02;1383.77
13/5/02;1416.13
14/5/02;1427.74
15/5/02;1437.70
16/5/02;1471.61
17/5/02;1422.71
18/5/02;1325.54
19/5/02;1461.10
20/5/02;1489.44
21/5/02;1512.11
22/5/02;1484.87
23/5/02;1511.01
24/5/02;1496.11
25/5/02;1416.77
26/5/02;1513.02
27/5/02;1525.55
28/5/02;1530.12
29/5/02;1555.07
30/5/02;1590.90
31/5/02;1563.30
1/6/02;1483.77
2/6/02;1630.58
3/6/02;1645.57
4/6/02;1618.14
5/6/02;1585.97
6/6/02;1576.55
7/6/02;1525.18
8/6/02;1421.43
9/6/02;1591.36
10/6/02;1637.07
11/6/02;1644.65
12/6/02;1654.16
13/6/02;1701.24
14/6/02;1678.20
15/6/02;1604.71
16/6/02;1784.79
17/6/02;1829.85
18/6/02;1839.08
19/6/02;1785.24
20/6/02;1904.17
21/6/02;1861.84
22/6/02;1745.30
23/6/02;1986.44
24/6/02;2016.79
25/6/02;2006.27
26/6/02;2027.30
27/6/02;2064.14
28/6/02;1926.84
29/6/02;1774.91
30/6/02;1887.99
1/7/02;1949.60
2/7/02;1990.00
3/7/02;2008.10
4/7/02;1982.96
5/7/02;1921.26
6/7/02;1797.86
7/7/02;1993.57
8/7/02;2044.76
9/7/02;2096.49
10/7/02;2102.16
11/7/02;2100.06
12/7/02;2010.93
13/7/02;1744.93
14/7/02;1929.76
15/7/02;1963.04
16/7/02;2016.05
17/7/02;2051.80
18/7/02;2092.11
19/7/02;2046.31
20/7/02;1945.94
21/7/02;2171.18
22/7/02;2176.30
23/7/02;2142.93
24/7/02;1984.15
25/7/02;2178.49
